Date,Year,Month,Day,Weekday,Week_Number,Label,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-06-29,2018,6,29,Friday,25,R,2018-25,198.2,198.31,196.18,196.52,3006900,195.2,-0.002942581,197.3235714,190.5364
2018-07-02,2018,7,2,Monday,26,G,2018-26,195.74,197.97,194.75,197.67,3018300,196.34,0.005851721,197.1492857,190.9454
2018-07-03,2018,7,3,Tuesday,26,G,2018-26,198.33,198.58,196.14,196.29,1567400,194.97,-0.006981321,196.9278571,191.3598
2018-07-05,2018,7,5,Thursday,26,G,2018-26,198,198.96,197.15,198.87,3101900,197.53,0.013143882,196.8964286,191.869
2018-07-06,2018,7,6,Friday,26,G,2018-26,198.11,200.26,197.48,199.52,2050300,198.43,0.004531322,196.9135714,192.4114
2018-07-09,2018,7,9,Monday,27,G,2018-27,200.8,201.59,199.25,200.93,2377300,199.83,0.007066843,196.9171429,192.8688
2018-07-10,2018,7,10,Tuesday,27,G,2018-27,201.34,202.75,200.12,201.52,2265100,200.42,0.002936467,197.065,193.382
2018-07-11,2018,7,11,Wednesday,27,G,2018-27,200.47,204.15,200.25,203.84,2827900,202.72,0.011512461,197.2464286,193.895
2018-07-12,2018,7,12,Thursday,27,G,2018-27,205,209.19,204.75,207.78,3970800,206.64,0.019328865,197.7614286,194.447
2018-07-13,2018,7,13,Friday,27,G,2018-27,207.1,207.53,203.44,205.91,2590800,204.78,-0.008999909,198.0942857,194.8512
2018-07-16,2018,7,16,Monday,28,R,2018-28,205.62,206,203.76,204.08,2955000,202.96,-0.008887314,198.7578571,195.2058
2018-07-17,2018,7,17,Tuesday,28,R,2018-28,203,206.7,201.63,206.37,2919000,205.24,0.011220994,199.4792857,195.5726
2018-07-18,2018,7,18,Wednesday,28,R,2018-28,206.65,208.38,205.38,208.36,3595400,207.22,0.009642936,200.575,195.9604
2018-07-19,2018,7,19,Thursday,28,R,2018-28,208.36,208.71,205.76,206.06,2264600,204.93,-0.011038584,201.2292857,196.274
2018-07-20,2018,7,20,Friday,28,R,2018-28,206.19,207.35,206.18,206.71,2801000,205.58,0.003154419,201.9707143,196.5986
2018-07-23,2018,7,23,Monday,29,G,2018-29,206.7,207.96,205.65,207.84,2717900,206.7,0.005466597,202.7107143,196.8976
2018-07-24,2018,7,24,Tuesday,29,G,2018-29,208.74,210.4,208.31,209.58,3509100,208.43,0.008371829,203.6721429,197.2252
2018-07-25,2018,7,25,Wednesday,29,G,2018-29,210,214.28,209.65,214.16,4967900,212.99,0.021853264,204.7764286,197.6684
2018-07-26,2018,7,26,Thursday,29,G,2018-29,210.15,211.8,204.56,207.37,7279900,206.23,-0.031705363,205.3335714,197.9788
2018-07-27,2018,7,27,Friday,29,G,2018-29,211.69,211.75,201.22,202.94,4913000,201.83,-0.02136271,205.4764286,198.1936
2018-07-30,2018,7,30,Monday,30,G,2018-30,202.95,203.33,196.2,197.87,5939300,196.79,-0.02498281,205.2171429,198.3312
2018-07-31,2018,7,31,Tuesday,30,G,2018-30,199.02,200.62,196.23,198,4416600,196.92,0.000656997,204.8028571,198.4872
2018-08-01,2018,8,1,Wednesday,30,G,2018-30,199.27,201.36,198.35,201.2,4614200,200.1,0.01616167,204.3357143,198.691
2018-08-02,2018,8,2,Thursday,30,G,2018-30,199.09,202.19,197.87,202.01,3615000,200.9,0.004025818,204.0585714,198.9024
2018-08-03,2018,8,3,Friday,30,G,2018-30,202.01,202.43,198.28,201.2,2722800,200.1,-0.004009676,203.8542857,199.0706
2018-08-06,2018,8,6,Monday,31,G,2018-31,201,202.46,200.51,201.54,3061300,200.44,0.001689772,203.5114286,199.267
2018-08-07,2018,8,7,Tuesday,31,G,2018-31,202.5,203.15,201.96,202.62,2422200,201.51,0.005358804,203.1035714,199.4996
2018-08-08,2018,8,8,Wednesday,31,G,2018-31,202.42,203.58,202.08,202.86,2697900,201.75,0.001184523,202.8764286,199.7696
2018-08-09,2018,8,9,Thursday,31,G,2018-31,203.19,204.66,202.65,203.6,2444900,202.48,0.003647839,202.655,200.0098
2018-08-10,2018,8,10,Friday,31,G,2018-31,202.97,203.91,202.16,202.65,2567000,201.54,-0.004666078,202.2864286,200.2638
2018-08-13,2018,8,13,Monday,32,R,2018-32,202.65,204.34,201.89,202.31,2014000,201.2,-0.001677757,201.77,200.4066
2018-08-14,2018,8,14,Tuesday,32,R,2018-32,202.81,204.05,201.39,203.88,2076600,202.76,0.007760455,201.0392857,200.5338
2018-08-15,2018,8,15,Wednesday,32,R,2018-32,202.65,203.05,199.5,200.24,2955700,199.14,-0.0178537,200.5328571,200.5562
2018-08-16,2018,8,16,Thursday,32,R,2018-32,201.94,204.23,200.82,203.6,2894000,202.48,0.016779893,200.5792857,200.569
2018-08-17,2018,8,17,Friday,32,R,2018-32,203.86,204.6,202.01,203.21,2308900,202.1,-0.001915519,200.9585714,200.647
2018-08-20,2018,8,20,Monday,33,G,2018-33,203.47,204.98,202.36,204.75,2469300,203.63,0.007578326,201.4378571,200.7458
2018-08-21,2018,8,21,Tuesday,33,G,2018-33,205,205.93,202.63,203.09,1979600,201.98,-0.008107465,201.5721429,200.8424
2018-08-22,2018,8,22,Wednesday,33,G,2018-33,202.5,205.22,202.25,204.31,1905300,203.19,0.006007121,201.7357143,200.9306
2018-08-23,2018,8,23,Thursday,33,G,2018-33,204.49,205.96,204.18,205.22,2247600,204.1,0.004454013,202.0214286,201.0512
2018-08-24,2018,8,24,Friday,33,G,2018-33,206,209.5,205.57,209.4,2722600,208.25,0.020368406,202.5792857,201.2568
2018-08-27,2018,8,27,Monday,34,G,2018-34,210.18,211.75,210.18,211.53,2550200,210.37,0.010171924,203.2121429,201.5004
2018-08-28,2018,8,28,Tuesday,34,G,2018-34,211.7,213.03,210.94,212.63,2240200,211.47,0.005200232,203.9064286,201.7342
2018-08-29,2018,8,29,Wednesday,34,G,2018-34,212.5,215.86,212.45,214.57,3172100,213.39,0.009123951,204.6857143,202.035
2018-08-30,2018,8,30,Thursday,34,G,2018-34,214.25,215.28,212.83,213.8,3083000,212.63,-0.003588553,205.4778571,202.284
2018-08-31,2018,8,31,Friday,34,G,2018-34,213.58,215.8,213.5,215.56,3020000,214.38,0.008231886,206.4192857,202.583
2018-09-04,2018,9,4,Tuesday,35,R,2018-35,215.68,217.35,214.68,216.82,3776500,215.63,0.005845241,207.3385714,202.8932
2018-09-05,2018,9,5,Wednesday,35,R,2018-35,215.76,215.77,210.31,211.16,3869500,210,-0.026104627,208.1142857,203.2198
2018-09-06,2018,9,6,Thursday,35,R,2018-35,211.44,213.27,210.47,212.77,3032800,211.6,0.007624628,208.7657143,203.549
2018-09-07,2018,9,7,Friday,35,R,2018-35,211.02,213.24,209.7,211.09,3298500,209.93,-0.007895971,209.325,203.91
2018-09-10,2018,9,10,Monday,36,G,2018-36,212.66,213.48,211.38,211.67,3326300,210.51,0.002747742,209.8164286,204.2048
2018-09-11,2018,9,11,Tuesday,36,G,2018-36,210.52,213.56,210.1,213.45,2728500,212.28,0.008409243,210.5521429,204.5464
2018-09-12,2018,9,12,Wednesday,36,G,2018-36,213.05,214.46,211.86,214.03,2291300,212.86,0.002717362,211.2428571,204.8768
2018-09-13,2018,9,13,Thursday,36,G,2018-36,214.77,218.69,214.37,217.22,3898000,216.03,0.014904485,212.095,205.298
2018-09-14,2018,9,14,Friday,36,G,2018-36,218,218.82,216.42,217.96,2638000,216.77,0.003406616,212.7035714,205.6828
2018-09-17,2018,9,17,Monday,37,R,2018-37,219.97,219.98,216.11,216.47,2500900,215.28,-0.006836139,213.0542857,206.0198
2018-09-18,2018,9,18,Tuesday,37,R,2018-37,217.46,220.96,217.3,220.05,2851000,218.84,0.016538049,213.5807143,206.4
2018-09-19,2018,9,19,Wednesday,37,R,2018-37,220.63,221.41,217.16,218.19,2883000,216.99,-0.008452543,213.8378571,206.7314
2018-09-20,2018,9,20,Thursday,37,R,2018-37,219.98,221.92,218.9,221.39,3108500,220.18,0.014666024,214.3771429,207.0806
2018-09-21,2018,9,21,Friday,37,R,2018-37,222.14,223.37,220.89,221.9,7177800,220.68,0.002303748,214.8271429,207.3614
2018-09-24,2018,9,24,Monday,38,G,2018-38,220.41,222.14,218.21,221.35,2520000,220.14,-0.00247864,215.1492857,207.6686
2018-09-25,2018,9,25,Tuesday,38,G,2018-38,221.92,223.04,221.22,222.12,2181300,220.9,0.003478566,215.9278571,208.0274
2018-09-26,2018,9,26,Wednesday,38,G,2018-38,222.62,224.36,221.7,222.26,2963600,221.04,0.000630305,216.6021429,208.3434
2018-09-27,2018,9,27,Thursday,38,G,2018-38,222.69,223.61,222.06,222.31,2645200,221.09,0.000224972,217.3992857,208.6208
2018-09-28,2018,9,28,Friday,38,G,2018-38,222.13,223.69,221.05,222.61,2955000,221.39,0.00134953,218.1764286,208.95
2018-10-01,2018,10,1,Monday,39,R,2018-39,224.84,225.35,223.09,223.77,2955500,222.54,0.005210887,218.9092857,209.2892
2018-10-02,2018,10,2,Tuesday,39,R,2018-39,223.5,223.73,221.01,222.37,3060700,221.15,-0.00625644,219.5014286,209.5782
2018-10-03,2018,10,3,Wednesday,39,R,2018-39,223.78,224.33,222.55,223.13,2662400,221.91,0.003417762,219.9214286,209.8478
2018-10-04,2018,10,4,Thursday,39,R,2018-39,222.07,222.15,214.59,216.15,5664900,214.97,-0.031282262,219.7928571,209.8874
2018-10-05,2018,10,5,Friday,39,R,2018-39,216.45,217.19,211.85,213.26,4268300,212.34,-0.012227852,219.5828571,210.0096
2018-10-08,2018,10,8,Monday,40,R,2018-40,211.7,211.8,203.25,208.26,5611000,207.36,-0.023445616,218.7628571,210.1202
2018-10-09,2018,10,9,Tuesday,40,R,2018-40,208.06,210.99,206.69,209.76,5659400,208.85,0.007202634,218.1814286,210.3614
2018-10-10,2018,10,10,Wednesday,40,R,2018-40,209.33,209.33,196.01,196.69,8455000,195.84,-0.062309272,216.4428571,210.3398
2018-10-11,2018,10,11,Thursday,40,R,2018-40,194.65,199.73,192.91,194.51,9185200,193.67,-0.011083482,214.5135714,210.2112
2018-10-12,2018,10,12,Friday,40,R,2018-40,200.57,204.84,199.54,204.22,6160300,203.34,0.049920294,213.3135714,210.26
2018-10-15,2018,10,15,Monday,41,G,2018-41,203.72,203.8,199.53,200.32,3969200,199.45,-0.019097088,211.7814286,210.247
2018-10-16,2018,10,16,Tuesday,41,G,2018-41,202.68,208.12,202.53,207.78,4694900,206.88,0.037240476,210.77,210.3758
2018-10-17,2018,10,17,Wednesday,41,G,2018-41,207.63,208,204.69,207.38,4431200,206.48,-0.001925115,209.7264286,210.4752
2018-10-18,2018,10,18,Thursday,41,G,2018-41,206.97,207.22,202.26,203.62,6264500,202.74,-0.018131027,208.3942857,210.495
2018-10-19,2018,10,19,Friday,41,G,2018-41,203.87,207.44,203,203.06,4832500,202.18,-0.002750269,206.94,210.489
2018-10-22,2018,10,22,Monday,42,R,2018-42,203.72,206.26,201.88,204.5,4045100,203.62,0.007091612,205.6878571,210.5306
2018-10-23,2018,10,23,Tuesday,42,R,2018-42,199.49,203.73,196.6,202.43,5076800,201.55,-0.010122282,204.2335714,210.5376
2018-10-24,2018,10,24,Wednesday,42,R,2018-42,202.64,203.47,195.38,195.69,4415900,194.84,-0.033295425,202.7957143,210.3792
2018-10-25,2018,10,25,Thursday,42,R,2018-42,197,205.1,195.71,204.2,4940700,203.32,0.043487046,202.1514286,210.4628
2018-10-26,2018,10,26,Friday,42,R,2018-42,199.2,202.41,195.73,197.49,6523600,196.64,-0.032859801,201.3857143,210.346
2018-10-29,2018,10,29,Monday,43,G,2018-43,200.35,202.34,187.63,191.04,6623800,190.21,-0.032659937,200.0542857,210.1082
2018-10-30,2018,10,30,Tuesday,43,G,2018-43,192.58,193.63,183.75,187.73,9239200,186.92,-0.017326247,199.4171429,209.774
2018-10-31,2018,10,31,Wednesday,43,G,2018-43,193.25,199.96,193.25,197.67,7683500,196.81,0.052948361,199.6414286,209.6706
2018-11-01,2018,11,1,Thursday,43,G,2018-43,198.89,200,195.01,199.71,4439000,198.85,0.01032031,199.3207143,209.5838
2018-11-02,2018,11,2,Friday,43,G,2018-43,198.92,200.99,195.25,197.72,4261500,196.86,-0.009964497,199.1357143,209.439
2018-11-05,2018,11,5,Monday,44,G,2018-44,198.2,199.13,194.29,197.98,3110800,197.12,0.001315019,198.4385714,209.2164
2018-11-06,2018,11,6,Tuesday,44,G,2018-44,198.5,200.67,197.53,199.15,2916000,198.29,0.00590966,197.8535714,208.9748
2018-11-07,2018,11,7,Wednesday,44,G,2018-44,202.19,208.38,201.74,208.24,4922800,207.34,0.045644087,198.1821429,208.8922
2018-11-08,2018,11,8,Thursday,44,G,2018-44,207.36,208.86,206,208.86,3922200,207.96,0.002977222,198.595,208.7836
2018-11-09,2018,11,9,Friday,44,G,2018-44,207.38,207.98,203.42,205.62,3229700,204.73,-0.015512717,198.6742857,208.6256
2018-11-12,2018,11,12,Monday,45,G,2018-45,204.62,205.25,198.73,199.14,3507300,198.28,-0.031514455,198.4407143,208.3036
2018-11-13,2018,11,13,Tuesday,45,G,2018-45,199.78,202.25,197.55,198.17,2852000,197.31,-0.004870955,198.6171429,207.9372
2018-11-14,2018,11,14,Wednesday,45,G,2018-45,200.56,202.23,195.61,197.58,3218600,196.73,-0.002977246,198.1464286,207.6718
2018-11-15,2018,11,15,Thursday,45,G,2018-45,197.02,201.15,194.33,200.71,3424600,199.84,0.01584175,198.375,207.4366
2018-11-16,2018,11,16,Friday,45,G,2018-45,199,200.91,197.45,199.04,2939500,198.18,-0.00832057,198.9442857,207.2016
2018-11-19,2018,11,19,Monday,46,G,2018-46,199.04,199.4,188.55,189.28,4488100,188.46,-0.049035306,199.0542857,206.7606
2018-11-20,2018,11,20,Tuesday,46,G,2018-46,181.98,188.8,177.4,187.06,7892900,186.25,-0.011728702,198.3,206.24
2018-11-21,2018,11,21,Wednesday,46,G,2018-46,188.54,190.09,186.24,187.66,3950200,186.85,0.003207571,197.4428571,205.7198
2018-11-23,2018,11,23,Friday,46,G,2018-46,184.88,186.23,182.26,182.6,2601000,181.81,-0.026963709,196.3678571,205.0354
2018-11-26,2018,11,26,Monday,47,G,2018-47,185.58,192.23,183.68,191.85,6917200,191.02,0.050657166,195.9321429,204.5204
2018-11-27,2018,11,27,Tuesday,47,G,2018-47,190.75,193.04,189.45,192.98,3976300,192.15,0.005889998,195.4935714,204.0578
2018-11-28,2018,11,28,Wednesday,47,G,2018-47,195,202.47,193.27,202.28,6203000,201.4,0.048191626,195.0692857,203.709
2018-11-29,2018,11,29,Thursday,47,G,2018-47,202.05,202.05,196.31,196.66,5447700,195.81,-0.027783365,194.2014286,203.2854
2018-11-30,2018,11,30,Friday,47,G,2018-47,196.59,201.67,195.8,201.07,7944700,200.2,0.022424546,193.8778571,202.8858
2018-12-03,2018,12,3,Monday,48,R,2018-48,206.01,209.91,205.94,209.86,6599900,208.95,0.04371612,194.64,202.6512
2018-12-04,2018,12,4,Tuesday,48,R,2018-48,207.39,209.52,199.62,200.49,6628600,199.62,-0.044648784,194.805,202.2408
2018-12-06,2018,12,6,Thursday,48,R,2018-48,194.8,203.37,194.22,202.99,6558900,202.11,0.012469441,195.1892857,201.865
2018-12-07,2018,12,7,Friday,48,R,2018-48,203.78,206.52,194.9,196.5,4968100,195.65,-0.031972066,194.89,201.3572
2018-12-10,2018,12,10,Monday,49,R,2018-49,194.65,198.72,193,198.06,4101000,197.2,0.007938946,194.82,200.8794
2018-12-11,2018,12,11,Tuesday,49,R,2018-49,201.08,201.4,196.06,197.74,3582400,196.88,-0.001615612,195.4214286,200.3892
2018-12-12,2018,12,12,Wednesday,49,R,2018-49,200.46,205.96,200.26,200.29,5160100,199.42,0.012895664,196.3621429,199.9268
2018-12-13,2018,12,13,Thursday,49,R,2018-49,200.8,202.2,195.31,198.96,5246200,198.1,-0.006640314,197.1657143,199.4658
2018-12-14,2018,12,14,Friday,49,R,2018-49,196.6,197.24,193.19,195.33,3801700,194.48,-0.018244844,198.0707143,198.9172
2018-12-17,2018,12,17,Monday,50,G,2018-50,193.5,193.54,188.77,190.45,5459900,189.63,-0.024983444,197.9714286,198.4104
2018-12-18,2018,12,18,Tuesday,50,G,2018-50,192.06,194.35,190.1,191.61,4345200,190.78,0.00609077,197.8735714,197.9792
2018-12-19,2018,12,19,Wednesday,50,G,2018-50,190.93,194.35,184.76,187.12,6100600,186.31,-0.023432979,196.7957143,197.5582
2018-12-20,2018,12,20,Thursday,50,G,2018-50,185.6,188.34,180.23,182.71,6562600,181.92,-0.02356766,195.8035714,197.0196
2018-12-21,2018,12,21,Friday,50,G,2018-50,181.2,185.27,175,175.19,8374300,174.43,-0.041158252,193.9628571,196.5914
2018-12-24,2018,12,24,Monday,51,G,2018-51,173.15,177.98,171.89,174.65,4351900,173.89,-0.003082427,191.4585714,196.1958
2018-12-26,2018,12,26,Wednesday,51,G,2018-51,176,186.5,176,186.43,5261400,185.62,0.067449298,190.4585714,195.8414
2018-12-27,2018,12,27,Thursday,51,G,2018-51,183.98,188.7,180.16,188.69,4695200,187.87,0.012122634,189.4414286,195.6098
2018-12-28,2018,12,28,Friday,51,G,2018-51,189.71,190.1,184.18,186.16,4830300,185.35,-0.013408341,188.7057143,195.1792
2018-12-31,2018,12,31,Monday,52,G,2018-52,186.92,189,186.36,188.65,3658500,187.83,0.013375543,188.0364286,194.8062
